,Actual Pickup Time,Booking ID,Pickup ID,Dropoff ID,Actual Dropoff Time,Pickup Latitude,Pickup Longitude,Dropoff Latitude,Dropoff Longitude,name,district,Passenger status,Rounded Pickup Time,Pickup Date,Pickup Hour
126,2024-09-02 15:45:00,254157,0,64,2024-09-02 16:04:00,48.992168,11.377365,49.068532,11.455142,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-02 15:00:00,2024-09-02,15
127,2024-09-02 15:58:00,254548,64,36,2024-09-02 16:13:00,49.068532,11.455142,49.013625,11.502735,"Plankstetten, Biberbacher Straße",Biberbach,Trip completed,2024-09-02 15:00:00,2024-09-02,15
128,2024-09-02 16:13:00,254514,41,19,2024-09-02 16:24:00,48.97066,11.475578,49.033832,11.471982,"Grampersdorf, Kirchstraße",Grampersdorf,Trip completed,2024-09-02 16:00:00,2024-09-02,16
129,2024-09-02 16:26:00,246900,31,4,2024-09-02 16:36:00,49.035227,11.467885,49.000562,11.38279,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-02 16:00:00,2024-09-02,16
130,2024-09-02 16:17:00,244951,8,59,2024-09-02 16:34:00,49.017505,11.404733,49.058008,11.516585,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-02 16:00:00,2024-09-02,16
131,2024-09-02 16:23:00,254727,21,0,2024-09-02 16:40:00,49.033525,11.475793,48.992168,11.377365,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-02 16:00:00,2024-09-02,16
132,2024-09-02 16:39:00,254721,0,6,2024-09-02 16:48:00,48.992168,11.377365,49.015158,11.408473,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-02 16:00:00,2024-09-02,16
133,2024-09-02 16:42:00,254457,33,0,2024-09-02 17:04:00,49.031608,11.461872,48.992168,11.377365,"Beilngries, Bauhofstraße",Beilngries,Cancelled,2024-09-02 16:00:00,2024-09-02,16
134,2024-09-02 16:46:00,254464,21,0,2024-09-02 17:04:00,49.033525,11.475793,48.992168,11.377365,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-02 16:00:00,2024-09-02,16
135,2024-09-02 16:57:00,245190,8,20,2024-09-02 17:07:00,49.017505,11.404733,49.032173,11.476295,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-02 16:00:00,2024-09-02,16
136,2024-09-02 16:51:00,254748,0,30,2024-09-02 17:11:00,48.992168,11.377365,49.036378,11.470632,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-02 16:00:00,2024-09-02,16
137,2024-09-02 17:01:00,243984,4,40,2024-09-02 17:19:00,49.000562,11.38279,48.994215,11.461103,"Kinding, Marktplatz",Kinding,Cancelled,2024-09-02 17:00:00,2024-09-02,17
138,2024-09-02 17:01:00,253699,4,47,2024-09-02 17:22:00,49.000562,11.38279,48.965578,11.50951,"Kinding, Marktplatz",Kinding,Cancelled,2024-09-02 17:00:00,2024-09-02,17
139,2024-09-02 17:01:00,254648,4,36,2024-09-02 17:14:00,49.000562,11.38279,49.013625,11.502735,"Kinding, Marktplatz",Kinding,Trip completed,2024-09-02 17:00:00,2024-09-02,17
140,2024-09-02 17:21:00,251671,47,0,2024-09-02 17:42:00,48.965578,11.50951,48.992168,11.377365,Kirchbuch,Kirchbuch,Cancelled,2024-09-02 17:00:00,2024-09-02,17
141,2024-09-02 17:37:00,254321,17,50,2024-09-02 17:48:00,49.040293,11.464213,48.976827,11.559612,"Beilngries, Hirschberger straße",Beilngries,Cancelled,2024-09-02 17:00:00,2024-09-02,17
142,2024-09-02 18:24:00,242540,66,34,2024-09-02 18:46:00,49.043035,11.412738,49.03112,11.469645,"Wiesenhofen, Kirche",Litterzhofen,Cancelled,2024-09-02 18:00:00,2024-09-02,18
143,2024-09-02 18:29:00,254739,0,29,2024-09-02 18:50:00,48.992168,11.377365,49.035103,11.474083,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-02 18:00:00,2024-09-02,18
144,2024-09-02 18:29:00,254794,0,30,2024-09-02 18:51:00,48.992168,11.377365,49.036378,11.470632,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-02 18:00:00,2024-09-02,18
145,2024-09-02 18:41:00,254774,31,15,2024-09-02 18:46:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-02 18:00:00,2024-09-02,18
146,2024-09-02 18:50:00,254477,21,0,2024-09-02 19:28:00,49.033525,11.475793,48.992168,11.377365,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-02 18:00:00,2024-09-02,18
147,2024-09-02 19:06:00,254507,47,11,2024-09-02 19:26:00,48.965578,11.50951,49.004607,11.447705,Kirchbuch,Kirchbuch,Cancelled,2024-09-02 19:00:00,2024-09-02,19
148,2024-09-02 19:16:00,254512,11,47,2024-09-02 19:32:00,49.004607,11.447705,48.965578,11.50951,"Kratzmuehle, Seerestaurant",Pfraundorf,Trip completed,2024-09-02 19:00:00,2024-09-02,19
149,2024-09-02 19:57:00,245966,0,22,2024-09-02 20:08:00,48.992168,11.377365,49.032928,11.479163,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-02 19:00:00,2024-09-02,19
150,2024-09-02 20:13:00,254133,27,64,2024-09-02 20:20:00,49.041112,11.47124,49.068532,11.455142,"Beilngries, Hafen",Beilngries,Cancelled,2024-09-02 20:00:00,2024-09-02,20
151,2024-09-02 20:45:00,242945,0,18,2024-09-02 21:01:00,48.992168,11.377365,49.039483,11.467702,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-02 20:00:00,2024-09-02,20
152,2024-09-02 20:46:00,254722,21,0,2024-09-02 21:22:00,49.033525,11.475793,48.992168,11.377365,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-02 20:00:00,2024-09-02,20
153,2024-09-02 20:51:00,254712,36,27,2024-09-02 21:03:00,49.013625,11.502735,49.041112,11.47124,"Paulushofen, Am Haar",Paulushofen,Cancelled,2024-09-02 20:00:00,2024-09-02,20
154,2024-09-02 20:59:00,254462,33,0,2024-09-02 21:21:00,49.031608,11.461872,48.992168,11.377365,"Beilngries, Bauhofstraße",Beilngries,Trip completed,2024-09-02 20:00:00,2024-09-02,20
155,2024-09-02 21:19:00,254835,4,10,2024-09-02 21:29:00,49.000562,11.38279,49.005142,11.445253,"Kinding, Marktplatz",Kinding,Cancelled,2024-09-02 21:00:00,2024-09-02,21
156,2024-09-03 05:17:00,253502,22,8,2024-09-03 05:41:00,49.032928,11.479163,49.017505,11.404733,"Beilngries, Kelheimer Straße",Beilngries,Trip completed,2024-09-03 05:00:00,2024-09-03,5
157,2024-09-03 05:25:00,251521,15,19,2024-09-03 05:29:00,49.03815,11.451488,49.033832,11.471982,"Hirschberg, Dorfkapelle",Hirschberg,Trip completed,2024-09-03 05:00:00,2024-09-03,5
158,2024-09-03 05:36:00,241740,67,8,2024-09-03 05:41:00,49.048472,11.431715,49.017505,11.404733,Kaldorf,Wiesenhofen,Trip completed,2024-09-03 05:00:00,2024-09-03,5
159,2024-09-03 05:50:00,243195,1,8,2024-09-03 05:57:00,48.992498,11.363953,49.017505,11.404733,"Enkering, Maibaum",Enkering,Trip completed,2024-09-03 05:00:00,2024-09-03,5
160,2024-09-03 06:11:00,244946,59,8,2024-09-03 06:25:00,49.058008,11.516585,49.017505,11.404733,"Kevenhuell, Kirche",Leising,Trip completed,2024-09-03 06:00:00,2024-09-03,6
161,2024-09-03 06:46:00,247518,40,0,2024-09-03 07:20:00,48.994215,11.461103,48.992168,11.377365,"Irfersdorf, Am Kirchplatz",Irfersdorf,Cancelled,2024-09-03 06:00:00,2024-09-03,6
162,2024-09-03 06:46:00,247606,40,20,2024-09-03 06:58:00,48.994215,11.461103,49.032173,11.476295,"Irfersdorf, Am Kirchplatz",Irfersdorf,Trip completed,2024-09-03 06:00:00,2024-09-03,6
163,2024-09-03 06:50:00,254578,40,30,2024-09-03 07:02:00,48.994215,11.461103,49.036378,11.470632,"Irfersdorf, Am Kirchplatz",Irfersdorf,Cancelled,2024-09-03 06:00:00,2024-09-03,6
164,2024-09-03 06:58:00,245191,20,8,2024-09-03 07:09:00,49.032173,11.476295,49.017505,11.404733,"Beilngries, ZOB",Beilngries,Trip completed,2024-09-03 06:00:00,2024-09-03,6
165,2024-09-03 07:18:00,246895,4,31,2024-09-03 07:32:00,49.000562,11.38279,49.035227,11.467885,"Kinding, Marktplatz",Kinding,Cancelled,2024-09-03 07:00:00,2024-09-03,7
166,2024-09-03 07:24:00,245901,22,0,2024-09-03 07:49:00,49.032928,11.479163,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,Trip completed,2024-09-03 07:00:00,2024-09-03,7
167,2024-09-03 07:36:00,244133,36,0,2024-09-03 07:49:00,49.013625,11.502735,48.992168,11.377365,"Paulushofen, Am Haar",Paulushofen,Trip completed,2024-09-03 07:00:00,2024-09-03,7
168,2024-09-03 07:29:00,252589,21,38,2024-09-03 07:36:00,49.033525,11.475793,49.010337,11.502283,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-03 07:00:00,2024-09-03,7
169,2024-09-03 08:07:00,252281,27,64,2024-09-03 08:14:00,49.041112,11.47124,49.068532,11.455142,"Beilngries, Hafen",Beilngries,Trip completed,2024-09-03 08:00:00,2024-09-03,8
170,2024-09-03 08:34:00,252343,39,20,2024-09-03 08:40:00,48.997518,11.482948,49.032173,11.476295,"Neuzell, Feuerwehr",Neuzell,Cancelled,2024-09-03 08:00:00,2024-09-03,8
171,2024-09-03 08:34:00,254861,39,21,2024-09-03 08:42:00,48.997518,11.482948,49.033525,11.475793,"Neuzell, Feuerwehr",Neuzell,Trip completed,2024-09-03 08:00:00,2024-09-03,8
172,2024-09-03 08:41:00,251132,10,21,2024-09-03 08:47:00,49.005142,11.445253,49.033525,11.475793,"Pfraundorf, Dorfplatz",Pfraundorf,Cancelled,2024-09-03 08:00:00,2024-09-03,8
173,2024-09-03 08:51:00,252557,59,21,2024-09-03 08:54:00,49.058008,11.516585,49.033525,11.475793,"Kevenhuell, Kirche",Leising,Trip completed,2024-09-03 08:00:00,2024-09-03,8
174,2024-09-03 09:02:00,246345,59,21,2024-09-03 09:08:00,49.058008,11.516585,49.033525,11.475793,"Kevenhuell, Kirche",Leising,Trip completed,2024-09-03 09:00:00,2024-09-03,9
175,2024-09-03 09:22:00,248058,49,21,2024-09-03 09:34:00,48.97449,11.562987,49.033525,11.475793,"Wolfsbuch, Am Schacher",Wolfsbuch,Cancelled,2024-09-03 09:00:00,2024-09-03,9
176,2024-09-03 09:22:00,248619,49,21,2024-09-03 09:33:00,48.97449,11.562987,49.033525,11.475793,"Wolfsbuch, Am Schacher",Wolfsbuch,Trip completed,2024-09-03 09:00:00,2024-09-03,9
177,2024-09-03 09:30:00,247849,9,21,2024-09-03 09:38:00,48.992112,11.434157,49.033525,11.475793,"Unteremmendorf, Wendeschleife",Unteremmendorf,Cancelled,2024-09-03 09:00:00,2024-09-03,9
178,2024-09-03 10:22:00,247607,30,40,2024-09-03 10:31:00,49.036378,11.470632,48.994215,11.461103,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-03 10:00:00,2024-09-03,10
179,2024-09-03 10:45:00,251743,38,21,2024-09-03 10:57:00,49.010337,11.502283,49.033525,11.475793,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-03 10:00:00,2024-09-03,10
180,2024-09-03 10:36:00,255051,38,21,2024-09-03 10:46:00,49.010337,11.502283,49.033525,11.475793,"Paulushofen, Dorfstraße",Paulushofen,Cancelled,2024-09-03 10:00:00,2024-09-03,10
181,2024-09-03 10:47:00,254317,27,0,2024-09-03 10:58:00,49.041112,11.47124,48.992168,11.377365,"Beilngries, Hafen",Beilngries,Trip completed,2024-09-03 10:00:00,2024-09-03,10
182,2024-09-03 10:47:00,254989,27,0,2024-09-03 11:02:00,49.041112,11.47124,48.992168,11.377365,"Beilngries, Hafen",Beilngries,Cancelled,2024-09-03 10:00:00,2024-09-03,10
183,2024-09-03 11:02:00,255090,38,31,2024-09-03 11:17:00,49.010337,11.502283,49.035227,11.467885,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-03 11:00:00,2024-09-03,11
184,2024-09-03 10:53:00,254644,45,21,2024-09-03 11:02:00,48.978988,11.491803,49.033525,11.475793,"Aschbuch, Lindenstraße",Aschbuch,Cancelled,2024-09-03 10:00:00,2024-09-03,10
185,2024-09-03 11:17:00,254965,67,29,2024-09-03 11:24:00,49.048472,11.431715,49.035103,11.474083,Kaldorf,Wiesenhofen,Trip completed,2024-09-03 11:00:00,2024-09-03,11
186,2024-09-03 10:57:00,254789,66,0,2024-09-03 11:09:00,49.043035,11.412738,48.992168,11.377365,"Wiesenhofen, Kirche",Litterzhofen,Cancelled,2024-09-03 10:00:00,2024-09-03,10
187,2024-09-03 10:58:00,255001,0,17,2024-09-03 11:12:00,48.992168,11.377365,49.040293,11.464213,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-03 10:00:00,2024-09-03,10
188,2024-09-03 11:32:00,255107,53,21,2024-09-03 11:39:00,48.998413,11.530053,49.033525,11.475793,Amtmannsdorf,Amtmannsdorf,Trip completed,2024-09-03 11:00:00,2024-09-03,11
189,2024-09-03 11:44:00,254696,19,0,2024-09-03 12:22:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-03 11:00:00,2024-09-03,11
190,2024-09-03 11:45:00,251834,29,50,2024-09-03 11:56:00,49.035103,11.474083,48.976827,11.559612,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-03 11:00:00,2024-09-03,11
191,2024-09-03 11:51:00,254935,15,19,2024-09-03 11:56:00,49.03815,11.451488,49.033832,11.471982,"Hirschberg, Dorfkapelle",Hirschberg,Trip completed,2024-09-03 11:00:00,2024-09-03,11
192,2024-09-03 11:59:00,254963,22,0,2024-09-03 12:16:00,49.032928,11.479163,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,Cancelled,2024-09-03 11:00:00,2024-09-03,11
193,2024-09-03 12:18:00,254834,9,0,2024-09-03 12:21:00,48.992112,11.434157,48.992168,11.377365,"Unteremmendorf, Wendeschleife",Unteremmendorf,Cancelled,2024-09-03 12:00:00,2024-09-03,12
194,2024-09-03 12:13:00,251752,8,21,2024-09-03 12:34:00,49.017505,11.404733,49.033525,11.475793,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-03 12:00:00,2024-09-03,12
195,2024-09-03 12:27:00,255108,64,24,2024-09-03 12:34:00,49.068532,11.455142,49.037288,11.476722,"Plankstetten, Biberbacher Straße",Biberbach,Cancelled,2024-09-03 12:00:00,2024-09-03,12
196,2024-09-03 12:36:00,255153,0,19,2024-09-03 12:47:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-03 12:00:00,2024-09-03,12
197,2024-09-03 12:47:00,255150,28,0,2024-09-03 13:02:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-03 12:00:00,2024-09-03,12
198,2024-09-03 12:46:00,255182,41,30,2024-09-03 12:56:00,48.97066,11.475578,49.036378,11.470632,"Grampersdorf, Kirchstraße",Grampersdorf,Trip completed,2024-09-03 12:00:00,2024-09-03,12
199,2024-09-03 12:56:00,255073,6,0,2024-09-03 13:02:00,49.015158,11.408473,48.992168,11.377365,"Haunstetten, Kirche",Haunstetten,Trip completed,2024-09-03 12:00:00,2024-09-03,12
200,2024-09-03 12:56:00,255000,0,17,2024-09-03 13:34:00,48.992168,11.377365,49.040293,11.464213,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-03 12:00:00,2024-09-03,12
201,2024-09-03 13:03:00,255188,64,29,2024-09-03 13:10:00,49.068532,11.455142,49.035103,11.474083,"Plankstetten, Biberbacher Straße",Biberbach,Trip completed,2024-09-03 13:00:00,2024-09-03,13
202,2024-09-03 13:12:00,254992,41,30,2024-09-03 13:35:00,48.97066,11.475578,49.036378,11.470632,"Grampersdorf, Kirchstraße",Grampersdorf,Cancelled,2024-09-03 13:00:00,2024-09-03,13
203,2024-09-03 13:23:00,254850,50,30,2024-09-03 13:35:00,48.976827,11.559612,49.036378,11.470632,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Trip completed,2024-09-03 13:00:00,2024-09-03,13
204,2024-09-03 13:25:00,254954,21,49,2024-09-03 13:42:00,49.033525,11.475793,48.97449,11.562987,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-03 13:00:00,2024-09-03,13
205,2024-09-03 13:49:00,255128,38,19,2024-09-03 13:59:00,49.010337,11.502283,49.033832,11.471982,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-03 13:00:00,2024-09-03,13
206,2024-09-03 13:55:00,254962,22,0,2024-09-03 14:14:00,49.032928,11.479163,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,Trip completed,2024-09-03 13:00:00,2024-09-03,13
207,2024-09-03 14:07:00,251948,64,27,2024-09-03 14:17:00,49.068532,11.455142,49.041112,11.47124,"Plankstetten, Biberbacher Straße",Biberbach,Trip completed,2024-09-03 14:00:00,2024-09-03,14
208,2024-09-03 14:05:00,255102,6,0,2024-09-03 14:19:00,49.015158,11.408473,48.992168,11.377365,"Haunstetten, Kirche",Haunstetten,Cancelled,2024-09-03 14:00:00,2024-09-03,14
209,2024-09-03 14:12:00,253471,4,1,2024-09-03 14:15:00,49.000562,11.38279,48.992498,11.363953,"Kinding, Marktplatz",Kinding,Cancelled,2024-09-03 14:00:00,2024-09-03,14
210,2024-09-03 14:26:00,242097,8,67,2024-09-03 14:26:00,49.017505,11.404733,49.048472,11.431715,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-03 14:00:00,2024-09-03,14
211,2024-09-03 14:31:00,252284,64,27,2024-09-03 14:38:00,49.068532,11.455142,49.041112,11.47124,"Plankstetten, Biberbacher Straße",Biberbach,Cancelled,2024-09-03 14:00:00,2024-09-03,14
212,2024-09-03 14:37:00,254852,30,50,2024-09-03 14:52:00,49.036378,11.470632,48.976827,11.559612,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-03 14:00:00,2024-09-03,14
213,2024-09-03 14:37:00,255133,19,38,2024-09-03 14:44:00,49.033832,11.471982,49.010337,11.502283,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-03 14:00:00,2024-09-03,14
214,2024-09-03 14:48:00,255259,0,19,2024-09-03 14:59:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-03 14:00:00,2024-09-03,14
215,2024-09-03 15:15:00,255031,31,15,2024-09-03 15:19:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-03 15:00:00,2024-09-03,15
216,2024-09-03 15:17:00,254407,8,31,2024-09-03 15:36:00,49.017505,11.404733,49.035227,11.467885,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-03 15:00:00,2024-09-03,15
217,2024-09-03 15:17:00,255109,8,1,2024-09-03 15:25:00,49.017505,11.404733,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-03 15:00:00,2024-09-03,15
218,2024-09-03 15:36:00,255015,29,46,2024-09-03 15:45:00,49.035103,11.474083,48.976207,11.491877,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-03 15:00:00,2024-09-03,15
219,2024-09-03 15:46:00,255074,8,1,2024-09-03 15:55:00,49.017505,11.404733,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-03 15:00:00,2024-09-03,15
220,2024-09-03 15:48:00,255177,41,19,2024-09-03 15:58:00,48.97066,11.475578,49.033832,11.471982,"Grampersdorf, Kirchstraße",Grampersdorf,Trip completed,2024-09-03 15:00:00,2024-09-03,15
221,2024-09-03 15:55:00,254858,0,27,2024-09-03 16:46:00,48.992168,11.377365,49.041112,11.47124,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-03 15:00:00,2024-09-03,15
222,2024-09-03 16:15:00,246901,31,4,2024-09-03 16:31:00,49.035227,11.467885,49.000562,11.38279,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-03 16:00:00,2024-09-03,16
223,2024-09-03 16:16:00,251133,33,10,2024-09-03 16:21:00,49.031608,11.461872,49.005142,11.445253,"Beilngries, Bauhofstraße",Beilngries,Cancelled,2024-09-03 16:00:00,2024-09-03,16
224,2024-09-03 16:18:00,244953,8,59,2024-09-03 16:37:00,49.017505,11.404733,49.058008,11.516585,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-03 16:00:00,2024-09-03,16
225,2024-09-03 16:26:00,255204,30,3,2024-09-03 17:05:00,49.036378,11.470632,49.002445,11.390002,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-03 16:00:00,2024-09-03,16
226,2024-09-03 16:32:00,254558,38,29,2024-09-03 16:37:00,49.010337,11.502283,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,Cancelled,2024-09-03 16:00:00,2024-09-03,16
227,2024-09-03 16:32:00,254851,0,27,2024-09-03 17:00:00,48.992168,11.377365,49.041112,11.47124,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-03 16:00:00,2024-09-03,16
228,2024-09-03 16:33:00,255086,0,27,2024-09-03 16:46:00,48.992168,11.377365,49.041112,11.47124,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-03 16:00:00,2024-09-03,16
229,2024-09-03 16:52:00,243791,50,34,2024-09-03 17:05:00,48.976827,11.559612,49.03112,11.469645,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Cancelled,2024-09-03 16:00:00,2024-09-03,16
230,2024-09-03 16:47:00,255273,41,30,2024-09-03 17:02:00,48.97066,11.475578,49.036378,11.470632,"Grampersdorf, Kirchstraße",Grampersdorf,Trip completed,2024-09-03 16:00:00,2024-09-03,16
231,2024-09-03 16:59:00,245192,8,20,2024-09-03 17:15:00,49.017505,11.404733,49.032173,11.476295,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-03 16:00:00,2024-09-03,16
232,2024-09-03 16:51:00,255172,55,33,2024-09-03 17:02:00,49.019003,11.520783,49.031608,11.461872,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-03 16:00:00,2024-09-03,16
233,2024-09-03 16:51:00,255173,55,33,2024-09-03 17:02:00,49.019003,11.520783,49.031608,11.461872,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-03 16:00:00,2024-09-03,16
234,2024-09-03 17:13:00,252970,30,49,2024-09-03 17:29:00,49.036378,11.470632,48.97449,11.562987,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-03 17:00:00,2024-09-03,17
235,2024-09-03 17:04:00,254958,33,40,2024-09-03 17:34:00,49.031608,11.461872,48.994215,11.461103,"Beilngries, Bauhofstraße",Beilngries,Trip completed,2024-09-03 17:00:00,2024-09-03,17
236,2024-09-03 17:06:00,254766,31,15,2024-09-03 17:11:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-03 17:00:00,2024-09-03,17
237,2024-09-03 17:20:00,247519,0,40,2024-09-03 17:34:00,48.992168,11.377365,48.994215,11.461103,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-03 17:00:00,2024-09-03,17
238,2024-09-03 17:20:00,253700,0,47,2024-09-03 17:42:00,48.992168,11.377365,48.965578,11.50951,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-03 17:00:00,2024-09-03,17
239,2024-09-03 17:42:00,250381,35,49,2024-09-03 17:56:00,49.027045,11.473085,48.97449,11.562987,"Beilngries, Freibad",Beilngries,Cancelled,2024-09-03 17:00:00,2024-09-03,17
240,2024-09-03 17:33:00,249934,21,49,2024-09-03 17:46:00,49.033525,11.475793,48.97449,11.562987,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-03 17:00:00,2024-09-03,17
241,2024-09-03 18:02:00,255047,31,15,2024-09-03 18:07:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-03 18:00:00,2024-09-03,18
242,2024-09-03 18:02:00,255316,31,15,2024-09-03 18:07:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-03 18:00:00,2024-09-03,18
243,2024-09-03 18:28:00,254606,41,64,2024-09-03 18:54:00,48.97066,11.475578,49.068532,11.455142,"Grampersdorf, Kirchstraße",Grampersdorf,Trip completed,2024-09-03 18:00:00,2024-09-03,18
244,2024-09-03 18:45:00,249390,21,49,2024-09-03 18:58:00,49.033525,11.475793,48.97449,11.562987,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-03 18:00:00,2024-09-03,18
245,2024-09-03 18:48:00,255338,24,64,2024-09-03 18:56:00,49.037288,11.476722,49.068532,11.455142,"Beilngries, Gartenstraße",Beilngries,Cancelled,2024-09-03 18:00:00,2024-09-03,18
246,2024-09-03 19:22:00,254117,31,38,2024-09-03 19:29:00,49.035227,11.467885,49.010337,11.502283,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-03 19:00:00,2024-09-03,19
247,2024-09-03 19:50:00,245967,0,22,2024-09-03 20:22:00,48.992168,11.377365,49.032928,11.479163,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-03 19:00:00,2024-09-03,19
248,2024-09-03 19:57:00,255363,0,17,2024-09-03 20:25:00,48.992168,11.377365,49.040293,11.464213,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-03 19:00:00,2024-09-03,19
249,2024-09-03 19:50:00,255394,0,18,2024-09-03 20:17:00,48.992168,11.377365,49.039483,11.467702,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-03 19:00:00,2024-09-03,19
